t,rI_x,rI_y,rI_z,vI_x,vI_y,vI_z,aI_x,aI_y,aI_z,xI_x,xI_y,xI_z,
28.5,1.175570505,-1.618033989,1,1.016640738,0.738632732,0,-0.464096633,0.638774215,0,-0.525731112,0.723606798,-0.447213595,
28.505,1.180647899,-1.614332846,1,1.014315242,0.741822953,0,-0.466101108,0.637313063,0,-0.528001792,0.721951597,-0.447213595,
28.51,1.18571364,-1.610615771,1,1.011979735,0.745005852,0,-0.468100983,0.63584562,0,-0.53026726,0.72028927,-0.447213595,
28.515,1.190767679,-1.6068828,1,1.00963424,0.748181399,0,-0.470096237,0.634371902,0,-0.532527495,0.718619835,-0.447213595,
28.52,1.195809966,-1.60313397,1,1.00727878,0.751349561,0,-0.472086852,0.632891923,0,-0.534782474,0.716943307,-0.447213595,
28.525,1.200840451,-1.599369317,1,1.004913379,0.754510308,0,-0.474072808,0.631405698,0,-0.537032176,0.715259703,-0.447213595,
28.53,1.205859083,-1.595588879,1,1.00253806,0.757663608,0,-0.476054085,0.629913241,0,-0.539276576,0.71356904,-0.447213595,
28.535,1.210865815,-1.591792693,1,1.000152846,0.76080943,0,-0.478030663,0.628414567,0,-0.541515655,0.711871334,-0.447213595,
28.54,1.215860595,-1.587980797,1,0.997757761,0.763947743,0,-0.480002523,0.626909691,0,-0.543749388,0.710166602,-0.447213595,
28.545,1.220843376,-1.584153228,1,0.995352829,0.767078516,0,-0.481969646,0.625398627,0,-0.545977756,0.708454861,-0.447213595,
28.55,1.225814107,-1.580310025,1,0.992938073,0.770201719,0,-0.483932012,0.623881391,0,-0.548200734,0.706736128,-0.447213595,
28.555,1.23077274,-1.576451224,1,0.990513517,0.77331732,0,-0.485889602,0.622357998,0,-0.550418302,0.70501042,-0.447213595,
28.56,1.235719226,-1.572576864,1,0.988079185,0.776425289,0,-0.487842397,0.620828462,0,-0.552630438,0.703277754,-0.447213595,
28.565,1.240653516,-1.568686984,1,0.985635101,0.779525594,0,-0.489790376,0.619292798,0,-0.55483712,0.701538146,-0.447213595,
28.57,1.245575561,-1.564781621,1,0.983181289,0.782618206,0,-0.491733522,0.617751023,0,-0.557038325,0.699791615,-0.447213595,
28.575,1.250485313,-1.560860815,1,0.980717774,0.785703094,0,-0.493671814,0.616203151,0,-0.559234033,0.698038177,-0.447213595,
28.58,1.255382723,-1.556924603,1,0.978244579,0.788780228,0,-0.495605234,0.614649197,0,-0.561424221,0.69627785,-0.447213595,
28.585,1.260267742,-1.552973025,1,0.97576173,0.791849576,0,-0.497533762,0.613089176,0,-0.563608868,0.69451065,-0.447213595,
28.59,1.265140324,-1.54900612,1,0.97326925,0.794911109,0,-0.49945738,0.611523105,0,-0.565787953,0.692736597,-0.447213595,
28.595,1.270000419,-1.545023927,1,0.970767164,0.797964797,0,-0.501376069,0.609950998,0,-0.567961454,0.690955706,-0.447213595,
28.6,1.274847979,-1.541026486,1,0.968255497,0.801010609,0,-0.503289809,0.608372871,0,-0.570129349,0.689167995,-0.447213595,
28.605,1.279682958,-1.537013834,1,0.965734274,0.804048516,0,-0.505198582,0.60678874,0,-0.572291617,0.687373483,-0.447213595,
28.61,1.284505306,-1.532986014,1,0.96320352,0.807078487,0,-0.507102369,0.60519862,0,-0.574448236,0.685572187,-0.447213595,
28.615,1.289314977,-1.528943063,1,0.960663259,0.810100492,0,-0.509001151,0.603602527,0,-0.576599187,0.683764124,-0.447213595,
28.62,1.294111923,-1.524885022,1,0.958113517,0.813114502,0,-0.510894909,0.602000477,0,-0.578744446,0.681949313,-0.447213595,
28.625,1.298896097,-1.520811931,1,0.955554318,0.816120487,0,-0.512783625,0.600392485,0,-0.580883994,0.680127772,-0.447213595,
28.63,1.303667451,-1.516723831,1,0.952985689,0.819118417,0,-0.51466728,0.598778568,0,-0.583017808,0.678299518,-0.447213595,
28.635,1.308425938,-1.512620761,1,0.950407654,0.822108263,0,-0.516545856,0.597158741,0,-0.585145868,0.676464569,-0.447213595,
28.64,1.313171512,-1.508502761,1,0.947820239,0.825089995,0,-0.518419333,0.59553302,0,-0.587268153,0.674622944,-0.447213595,
28.645,1.317904125,-1.504369874,1,0.945223469,0.828063583,0,-0.520287694,0.593901421,0,-0.589384642,0.67277466,-0.447213595,
28.65,1.322623731,-1.500222139,1,0.94261737,0.831028999,0,-0.52215092,0.592263961,0,-0.591495314,0.670919737,-0.447213595,
28.655,1.327330283,-1.496059598,1,0.940001968,0.833986213,0,-0.524008992,0.590620656,0,-0.593600148,0.669058192,-0.447213595,
28.66,1.332023735,-1.491882291,1,0.937377289,0.836935196,0,-0.525861893,0.588971521,0,-0.595699124,0.667190043,-0.447213595,
28.665,1.33670404,-1.48769026,1,0.934743358,0.839875919,0,-0.527709603,0.587316573,0,-0.59779222,0.66531531,-0.447213595,
28.67,1.341371153,-1.483483545,1,0.932100202,0.842808352,0,-0.529552105,0.585655829,0,-0.599879416,0.66343401,-0.447213595,
28.675,1.346025027,-1.47926219,1,0.929447846,0.845732467,0,-0.531389381,0.583989305,0,-0.601960692,0.661546163,-0.447213595,
28.68,1.350665616,-1.475026235,1,0.926786317,0.848648235,0,-0.533221412,0.582317017,0,-0.604036027,0.659651786,-0.447213595,
28.685,1.355292875,-1.470775722,1,0.92411564,0.851555628,0,-0.535048181,0.580638981,0,-0.6061054,0.657750899,-0.447213595,
28.69,1.359906757,-1.466510692,1,0.921435844,0.854454616,0,-0.536869669,0.578955215,0,-0.608168791,0.65584352,-0.447213595,
28.695,1.364507218,-1.462231189,1,0.918746953,0.857345171,0,-0.538685858,0.577265735,0,-0.610226179,0.653929668,-0.447213595,
28.7,1.369094212,-1.457937255,1,0.916048994,0.860227264,0,-0.54049673,0.575570558,0,-0.612277545,0.652009362,-0.447213595,
28.705,1.373667693,-1.453628931,1,0.913341994,0.863100867,0,-0.542302268,0.5738697,0,-0.614322868,0.650082621,-0.447213595,
28.71,1.378227617,-1.44930626,1,0.91062598,0.865965951,0,-0.544102454,0.572163178,0,-0.616362128,0.648149464,-0.447213595,
28.715,1.382773938,-1.444969286,1,0.907900979,0.868822489,0,-0.54589727,0.570451009,0,-0.618395305,0.64620991,-0.447213595,
28.72,1.387306612,-1.44061805,1,0.905167016,0.871670452,0,-0.547686698,0.56873321,0,-0.620422378,0.644263978,-0.447213595,
28.725,1.391825593,-1.436252596,1,0.902424121,0.874509812,0,-0.54947072,0.567009798,0,-0.622443328,0.642311687,-0.447213595,
28.73,1.396330838,-1.431872966,1,0.899672318,0.877340541,0,-0.551249319,0.565280789,0,-0.624458135,0.640353057,-0.447213595,
28.735,1.400822302,-1.427479205,1,0.896911636,0.88016261,0,-0.553022478,0.563546202,0,-0.626466778,0.638388108,-0.447213595,
28.74,1.40529994,-1.423071354,1,0.894142103,0.882975993,0,-0.554790179,0.561806052,0,-0.628469239,0.636416857,-0.447213595,
28.745,1.409763708,-1.418649459,1,0.891363744,0.885780662,0,-0.556552404,0.560060358,0,-0.630465497,0.634439325,-0.447213595,
28.75,1.414213562,-1.414213562,1,0.888576588,0.888576588,0,-0.558309136,0.558309136,0,-0.632455532,0.632455532,-0.447213595,
28.755,1.418649459,-1.409763708,1,0.885780662,0.891363744,0,-0.560060358,0.556552404,0,-0.634439325,0.630465497,-0.447213595,
28.76,1.423071354,-1.40529994,1,0.882975993,0.894142103,0,-0.561806052,0.554790179,0,-0.636416857,0.628469239,-0.447213595,
28.765,1.427479205,-1.400822302,1,0.88016261,0.896911636,0,-0.563546202,0.553022478,0,-0.638388108,0.626466778,-0.447213595,
28.77,1.431872966,-1.396330838,1,0.877340541,0.899672318,0,-0.565280789,0.551249319,0,-0.640353057,0.624458135,-0.447213595,
28.775,1.436252596,-1.391825593,1,0.874509812,0.902424121,0,-0.567009798,0.54947072,0,-0.642311687,0.622443328,-0.447213595,
28.78,1.44061805,-1.387306612,1,0.871670452,0.905167016,0,-0.56873321,0.547686698,0,-0.644263978,0.620422378,-0.447213595,
28.785,1.444969286,-1.382773938,1,0.868822489,0.907900979,0,-0.570451009,0.54589727,0,-0.64620991,0.618395305,-0.447213595,
28.79,1.44930626,-1.378227617,1,0.865965951,0.91062598,0,-0.572163178,0.544102454,0,-0.648149464,0.616362128,-0.447213595,
28.795,1.453628931,-1.373667693,1,0.863100867,0.913341994,0,-0.5738697,0.542302268,0,-0.650082621,0.614322868,-0.447213595,
28.8,1.457937255,-1.369094212,1,0.860227264,0.916048994,0,-0.575570558,0.54049673,0,-0.652009362,0.612277545,-0.447213595,
28.805,1.462231189,-1.364507218,1,0.857345171,0.918746953,0,-0.577265735,0.538685858,0,-0.653929668,0.610226179,-0.447213595,
28.81,1.466510692,-1.359906757,1,0.854454616,0.921435844,0,-0.578955215,0.536869669,0,-0.65584352,0.608168791,-0.447213595,
28.815,1.470775722,-1.355292875,1,0.851555628,0.92411564,0,-0.580638981,0.535048181,0,-0.657750899,0.6061054,-0.447213595,
28.82,1.475026235,-1.350665616,1,0.848648235,0.926786317,0,-0.582317017,0.533221412,0,-0.659651786,0.604036027,-0.447213595,
28.825,1.47926219,-1.346025027,1,0.845732467,0.929447846,0,-0.583989305,0.531389381,0,-0.661546163,0.601960692,-0.447213595,
28.83,1.483483545,-1.341371153,1,0.842808352,0.932100202,0,-0.585655829,0.529552105,0,-0.66343401,0.599879416,-0.447213595,
28.835,1.48769026,-1.33670404,1,0.839875919,0.934743358,0,-0.587316573,0.527709603,0,-0.66531531,0.59779222,-0.447213595,
28.84,1.491882291,-1.332023735,1,0.836935196,0.937377289,0,-0.588971521,0.525861893,0,-0.667190043,0.595699124,-0.447213595,
28.845,1.496059598,-1.327330283,1,0.833986213,0.940001968,0,-0.590620656,0.524008992,0,-0.669058192,0.593600148,-0.447213595,
28.85,1.500222139,-1.322623731,1,0.831028999,0.94261737,0,-0.592263961,0.52215092,0,-0.670919737,0.591495314,-0.447213595,
28.855,1.504369874,-1.317904125,1,0.828063583,0.945223469,0,-0.593901421,0.520287694,0,-0.67277466,0.589384642,-0.447213595,
28.86,1.508502761,-1.313171512,1,0.825089995,0.947820239,0,-0.59553302,0.518419333,0,-0.674622944,0.587268153,-0.447213595,
28.865,1.512620761,-1.308425938,1,0.822108263,0.950407654,0,-0.597158741,0.516545856,0,-0.676464569,0.585145868,-0.447213595,
28.87,1.516723831,-1.303667451,1,0.819118417,0.952985689,0,-0.598778568,0.51466728,0,-0.678299518,0.583017808,-0.447213595,
28.875,1.520811931,-1.298896097,1,0.816120487,0.955554318,0,-0.600392485,0.512783625,0,-0.680127772,0.580883994,-0.447213595,
28.88,1.524885022,-1.294111923,1,0.813114502,0.958113517,0,-0.602000477,0.510894909,0,-0.681949313,0.578744446,-0.447213595,
28.885,1.528943063,-1.289314977,1,0.810100492,0.960663259,0,-0.603602527,0.509001151,0,-0.683764124,0.576599187,-0.447213595,
28.89,1.532986014,-1.284505306,1,0.807078487,0.96320352,0,-0.60519862,0.507102369,0,-0.685572187,0.574448236,-0.447213595,
28.895,1.537013834,-1.279682958,1,0.804048516,0.965734274,0,-0.60678874,0.505198582,0,-0.687373483,0.572291617,-0.447213595,
28.9,1.541026486,-1.274847979,1,0.801010609,0.968255497,0,-0.608372871,0.503289809,0,-0.689167995,0.570129349,-0.447213595,
28.905,1.545023927,-1.270000419,1,0.797964797,0.970767164,0,-0.609950998,0.501376069,0,-0.690955706,0.567961454,-0.447213595,
28.91,1.54900612,-1.265140324,1,0.794911109,0.97326925,0,-0.611523105,0.49945738,0,-0.692736597,0.565787953,-0.447213595,
28.915,1.552973025,-1.260267742,1,0.791849576,0.97576173,0,-0.613089176,0.497533762,0,-0.69451065,0.563608868,-0.447213595,
28.92,1.556924603,-1.255382723,1,0.788780228,0.978244579,0,-0.614649197,0.495605234,0,-0.69627785,0.561424221,-0.447213595,
28.925,1.560860815,-1.250485313,1,0.785703094,0.980717774,0,-0.616203151,0.493671814,0,-0.698038177,0.559234033,-0.447213595,
28.93,1.564781621,-1.245575561,1,0.782618206,0.983181289,0,-0.617751023,0.491733522,0,-0.699791615,0.557038325,-0.447213595,
28.935,1.568686984,-1.240653516,1,0.779525594,0.985635101,0,-0.619292798,0.489790376,0,-0.701538146,0.55483712,-0.447213595,
28.94,1.572576864,-1.235719226,1,0.776425289,0.988079185,0,-0.620828462,0.487842397,0,-0.703277754,0.552630438,-0.447213595,
28.945,1.576451224,-1.23077274,1,0.77331732,0.990513517,0,-0.622357998,0.485889602,0,-0.70501042,0.550418302,-0.447213595,
28.95,1.580310025,-1.225814107,1,0.770201719,0.992938073,0,-0.623881391,0.483932012,0,-0.706736128,0.548200734,-0.447213595,
28.955,1.584153228,-1.220843376,1,0.767078516,0.995352829,0,-0.625398627,0.481969646,0,-0.708454861,0.545977756,-0.447213595,
28.96,1.587980797,-1.215860595,1,0.763947743,0.997757761,0,-0.626909691,0.480002523,0,-0.710166602,0.543749388,-0.447213595,
28.965,1.591792693,-1.210865815,1,0.76080943,1.000152846,0,-0.628414567,0.478030663,0,-0.711871334,0.541515655,-0.447213595,
28.97,1.595588879,-1.205859083,1,0.757663608,1.00253806,0,-0.629913241,0.476054085,0,-0.71356904,0.539276576,-0.447213595,
28.975,1.599369317,-1.200840451,1,0.754510308,1.004913379,0,-0.631405698,0.474072808,0,-0.715259703,0.537032176,-0.447213595,
28.98,1.60313397,-1.195809966,1,0.751349561,1.00727878,0,-0.632891923,0.472086852,0,-0.716943307,0.534782474,-0.447213595,
28.985,1.6068828,-1.190767679,1,0.748181399,1.00963424,0,-0.634371902,0.470096237,0,-0.718619835,0.532527495,-0.447213595,
28.99,1.610615771,-1.18571364,1,0.745005852,1.011979735,0,-0.63584562,0.468100983,0,-0.72028927,0.53026726,-0.447213595,
28.995,1.614332846,-1.180647899,1,0.741822953,1.014315242,0,-0.637313063,0.466101108,0,-0.721951597,0.528001792,-0.447213595,
29,1.618033989,-1.175570505,1,0.738632732,1.016640738,0,-0.638774215,0.464096633,0,-0.723606798,0.525731112,-0.447213595,
29.005,1.621719162,-1.170481508,1,0.735435221,1.018956201,0,-0.640229063,0.462087578,0,-0.725254857,0.523455244,-0.447213595,
29.01,1.625388329,-1.165380959,1,0.732230452,1.021261607,0,-0.641677592,0.460073962,0,-0.726895759,0.521174209,-0.447213595,
29.015,1.629041454,-1.160268909,1,0.729018456,1.023556933,0,-0.643119788,0.458055805,0,-0.728529486,0.51888803,-0.447213595,
29.02,1.632678501,-1.155145407,1,0.725799265,1.025842157,0,-0.644555637,0.456033128,0,-0.730156023,0.516596731,-0.447213595,
29.025,1.636299435,-1.150010504,1,0.72257291,1.028117257,0,-0.645985124,0.454005949,0,-0.731775354,0.514300332,-0.447213595,
29.03,1.639904219,-1.144864251,1,0.719339424,1.030382209,0,-0.647408236,0.45197429,0,-0.733387462,0.511998858,-0.447213595,
29.035,1.643492817,-1.139706699,1,0.716098839,1.032636992,0,-0.648824958,0.44993817,0,-0.734992332,0.509692331,-0.447213595,
29.04,1.647065195,-1.134537898,1,0.712851185,1.034881583,0,-0.650235276,0.447897609,0,-0.736589948,0.507380773,-0.447213595,
29.045,1.650621317,-1.1293579,1,0.709596496,1.037115961,0,-0.651639177,0.445852628,0,-0.738180294,0.505064207,-0.447213595,
29.05,1.654161149,-1.124166756,1,0.706334804,1.039340102,0,-0.653036646,0.443803246,0,-0.739763355,0.502742657,-0.447213595,
29.055,1.657684654,-1.118964516,1,0.703066141,1.041553986,0,-0.65442767,0.441749485,0,-0.741339114,0.500416145,-0.447213595,
29.06,1.661191798,-1.113751233,1,0.699790538,1.04375759,0,-0.655812235,0.439691363,0,-0.742907557,0.498084693,-0.447213595,
29.065,1.664682548,-1.108526957,1,0.696508029,1.045950892,0,-0.657190328,0.437628902,0,-0.744468668,0.495748326,-0.447213595,
29.07,1.668156867,-1.103291741,1,0.693218646,1.048133872,0,-0.658561934,0.435562121,0,-0.74602243,0.493407066,-0.447213595,
29.075,1.671614723,-1.098045636,1,0.689922421,1.050306507,0,-0.659927041,0.433491042,0,-0.74756883,0.491060937,-0.447213595,
29.08,1.67505608,-1.092788693,1,0.686619386,1.052468775,0,-0.661285634,0.431415684,0,-0.749107852,0.488709961,-0.447213595,
29.085,1.678480905,-1.087520966,1,0.683309575,1.054620656,0,-0.662637701,0.429336068,0,-0.750639481,0.486354161,-0.447213595,
29.09,1.681889165,-1.082242504,1,0.67999302,1.056762129,0,-0.663983228,0.427252215,0,-0.752163701,0.483993562,-0.447213595,
29.095,1.685280824,-1.076953362,1,0.676669754,1.058893171,0,-0.665322202,0.425164146,0,-0.753680497,0.481628185,-0.447213595,
29.1,1.688655851,-1.07165359,1,0.673339809,1.061013763,0,-0.666654609,0.42307188,0,-0.755189855,0.479258055,-0.447213595,
29.105,1.692014211,-1.066343241,1,0.670003219,1.063123883,0,-0.667980436,0.420975438,0,-0.756691759,0.476883195,-0.447213595,
29.11,1.695355872,-1.061022369,1,0.666660016,1.065223511,0,-0.669299671,0.418874842,0,-0.758186195,0.474503628,-0.447213595,
29.115,1.698680801,-1.055691024,1,0.663310233,1.067312625,0,-0.6706123,0.416770111,0,-0.759673148,0.472119379,-0.447213595,
29.12,1.701988964,-1.05034926,1,0.659953904,1.069391205,0,-0.671918311,0.414661267,0,-0.761152604,0.469730469,-0.447213595,
29.125,1.705280329,-1.044997129,1,0.656591061,1.071459231,0,-0.673217689,0.412548331,0,-0.762624547,0.467336924,-0.447213595,
29.13,1.708554863,-1.039634685,1,0.653221738,1.073516681,0,-0.674510424,0.410431323,0,-0.764088964,0.464938766,-0.447213595,
29.135,1.711812535,-1.03426198,1,0.649845968,1.075563537,0,-0.675796501,0.408310264,0,-0.765545839,0.462536019,-0.447213595,
29.14,1.715053312,-1.028879068,1,0.646463784,1.077599777,0,-0.677075909,0.406185175,0,-0.766995158,0.460128707,-0.447213595,
29.145,1.718277163,-1.023486,1,0.64307522,1.079625382,0,-0.678348634,0.404056077,0,-0.768436908,0.457716854,-0.447213595,
29.15,1.721484054,-1.018082832,1,0.639680309,1.081640331,0,-0.679614664,0.401922992,0,-0.769871073,0.455300484,-0.447213595,
29.155,1.724673955,-1.012669615,1,0.636279084,1.083644605,0,-0.680873986,0.399785939,0,-0.771297641,0.452879619,-0.447213595,
29.16,1.727846834,-1.007246403,1,0.63287158,1.085638184,0,-0.682126589,0.397644941,0,-0.772716595,0.450454286,-0.447213595,
29.165,1.731002661,-1.001813251,1,0.62945783,1.087621048,0,-0.683372459,0.395500019,0,-0.774127924,0.448024506,-0.447213595,
29.17,1.734141402,-0.996370211,1,0.626037867,1.089593178,0,-0.684611585,0.393351193,0,-0.775531612,0.445590304,-0.447213595,
29.175,1.737263029,-0.990917337,1,0.622611725,1.091554554,0,-0.685843953,0.391198484,0,-0.776927645,0.443151705,-0.447213595,
29.18,1.740367509,-0.985454683,1,0.619179439,1.093505156,0,-0.687069553,0.389041915,0,-0.778316011,0.440708732,-0.447213595,
29.185,1.743454813,-0.979982303,1,0.615741041,1.095444967,0,-0.688288372,0.386881506,0,-0.779696696,0.438261409,-0.447213595,
29.19,1.74652491,-0.974500251,1,0.612296566,1.097373965,0,-0.689500397,0.384717279,0,-0.781069684,0.435809761,-0.447213595,
29.195,1.749577769,-0.969008582,1,0.608846048,1.099292133,0,-0.690705618,0.382549255,0,-0.782434965,0.433353812,-0.447213595,
29.2,1.75261336,-0.963507348,1,0.605389521,1.101199451,0,-0.691904021,0.380377455,0,-0.783792522,0.430893585,-0.447213595,
29.205,1.755631654,-0.957996605,1,0.601927019,1.103095901,0,-0.693095596,0.3782019,0,-0.785142344,0.428429106,-0.447213595,
29.21,1.75863262,-0.952476407,1,0.598458577,1.104981464,0,-0.69428033,0.376022614,0,-0.786484417,0.425960399,-0.447213595,
29.215,1.76161623,-0.946946809,1,0.594984228,1.106856121,0,-0.695458212,0.373839616,0,-0.787818728,0.423487487,-0.447213595,
29.22,1.764582453,-0.941407864,1,0.591504006,1.108719854,0,-0.69662923,0.371652928,0,-0.789145263,0.421010396,-0.447213595,
29.225,1.76753126,-0.935859629,1,0.588017947,1.110572644,0,-0.697793372,0.369462572,0,-0.79046401,0.418529149,-0.447213595,
29.23,1.770462623,-0.930302156,1,0.584526084,1.112414474,0,-0.698950628,0.36726857,0,-0.791774955,0.416043772,-0.447213595,
29.235,1.773376511,-0.924735502,1,0.581028452,1.114245324,0,-0.700100985,0.365070943,0,-0.793078086,0.413554289,-0.447213595,
29.24,1.776272898,-0.919159721,1,0.577525086,1.116065177,0,-0.701244432,0.362869713,0,-0.794373389,0.411060724,-0.447213595,
29.245,1.779151753,-0.913574869,1,0.574016019,1.117874015,0,-0.702380959,0.360664902,0,-0.795660852,0.408563102,-0.447213595,
29.25,1.782013048,-0.907980999,1,0.570501288,1.11967182,0,-0.703510553,0.358456531,0,-0.796940463,0.406061447,-0.447213595,
29.255,1.784856756,-0.902378169,1,0.566980925,1.121458575,0,-0.704633204,0.356244622,0,-0.798212207,0.403555785,-0.447213595,
29.26,1.787682848,-0.896766432,1,0.563454967,1.123234261,0,-0.7057489,0.354029197,0,-0.799476074,0.40104614,-0.447213595,
29.265,1.790491297,-0.891145845,1,0.559923448,1.124998861,0,-0.706857631,0.351810278,0,-0.80073205,0.398532537,-0.447213595,
29.27,1.793282074,-0.885516462,1,0.556386402,1.126752358,0,-0.707959386,0.349587887,0,-0.801980124,0.396015001,-0.447213595,
29.275,1.796055152,-0.87987834,1,0.552843866,1.128494734,0,-0.709054153,0.347362045,0,-0.803220282,0.393493556,-0.447213595,
29.28,1.798810503,-0.874231533,1,0.549295873,1.130225972,0,-0.710141922,0.345132776,0,-0.804452513,0.390968227,-0.447213595,
